cap_round,college_code,college_name,choice_code,branch_name,status,home_university,quota_allocation,seat_type,stage,cutoff_rank,cutoff_percentile,city
Round 3,5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516199510,Artificial Intelligence and Data Science,Un-Aided,,OHU-to-OHU,GNT1O,I,83808,73.6159498,Ahmednagar
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516219110,Civil Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,82400,74.0094972,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516219110,Civil Engineering,Un-Aided Autonomous,,State Level,GSEBCS,I,105464,65.3084343,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516219110,Civil Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,73292,77.1631566,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516219110,Civil Engineering,Un-Aided Autonomous,,State Level,LSEBCS,I,100092,67.217709,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516219110,Civil Engineering,Un-Aided Autonomous,,State Level,TFWS,I,76998,75.8001957,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516224510,Computer Engineering,Un-Aided Autonomous,,State Level,GNT2S,I,34347,89.9712654,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516224510,Computer Engineering,Un-Aided Autonomous,,State Level,GSEBCS,I,28805,91.5650868,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516224610,Information Technology,Un-Aided Autonomous,,State Level,GSCS,I,67439,79.6033896,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516224610,Information Technology,Un-Aided Autonomous,,State Level,GNT2S,I,45972,86.3462208,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516224610,Information Technology,Un-Aided Autonomous,,State Level,GOBCS,I,30252,91.0751777,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516224610,Information Technology,Un-Aided Autonomous,,State Level,LOPENS,I,28933,91.503982,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516224610,Information Technology,Un-Aided Autonomous,,State Level,LSEBCS,I,46056,86.2351996,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,55298,83.4378744,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,GSCS,I,111686,62.8632493,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,GSTS,I,93924,69.8498837,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,GVJS,I,56082,83.1060395,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,58081,82.3938224,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,GSEBCS,I,53830,83.880237,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,58094,82.3938224,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516229310,Electrical Engineering,Un-Aided Autonomous,,State Level,LSTS,I,51875,84.4950314,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516237210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GOPENS,I,39858,88.188033,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516237210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GSCS,I,109223,63.4714222,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516237210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GVJS,I,84315,73.5570613,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516237210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GSEBCS,I,55054,83.4741816,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516237210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,LVJS,I,113360,61.796967,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516237210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,EWS,I,83650,73.6328536,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516261210,Mechanical Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,65627,79.9809712,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516261210,Mechanical Engineering,Un-Aided Autonomous,,State Level,GSCS,I,126703,55.4922986,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516261210,Mechanical Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,66264,79.7946282,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516261210,Mechanical Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,38373,88.680102,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516261210,Mechanical Engineering,Un-Aided Autonomous,,State Level,LSTS,I,32304,90.5015276,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,46483,86.2041018,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GSTS,I,50772,84.8660601,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,60018,81.8021201,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GSEBCS,I,43793,86.9651776,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,50170,84.9728618,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,LNT2S,I,53586,83.9020979,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,LSEBCS,I,83814,73.6159498,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,TFWS,I,40169,88.0840044,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516284410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,EWS,I,87002,72.3760958,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516291610,Automation and Robotics,Un-Aided Autonomous,,State Level,GOPENS,I,44945,86.6751751,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516291610,Automation and Robotics,Un-Aided Autonomous,,State Level,GNT1S,I,128216,54.5872518,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516291610,Automation and Robotics,Un-Aided Autonomous,,State Level,GOBCS,I,55774,83.2058578,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516291610,Automation and Robotics,Un-Aided Autonomous,,State Level,GSEBCS,I,62872,81.0133535,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516291610,Automation and Robotics,Un-Aided Autonomous,,State Level,LOPENS,I,58471,82.3322294,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516299510,Artificial Intelligence and Data Science,Un-Aided Autonomous,,State Level,GOBCS,I,15076,95.6472486,Sangamner
Round 3,5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516299510,Artificial Intelligence and Data Science,Un-Aided Autonomous,,State Level,EWS,I,60780,81.6328671,Sangamner
Round 3,5164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",516419110,Civil Engineering,Un-Aided Linguistic Minority - Gujar,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,160946,36.1161649,Nandurbar
Round 3,5164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",516419110,Civil Engineering,Un-Aided Linguistic Minority - Gujar,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,LOPENH,I,163937,35.1590106,Nandurbar
Round 3,5164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",516429310,Electrical Engineering,Un-Aided Linguistic Minority - Gujar,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,198391,6.4874627,Nandurbar
Round 3,5164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",516429310,Electrical Engineering,Un-Aided Linguistic Minority - Gujar,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,LOPENH,I,192710,11.9485358,Nandurbar
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516824510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,120671,58.4401523,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516824510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GSCH,I,197684,7.2413793,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516824510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GSTH,I,139466,49.3416227,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516824510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GVJH,I,166878,32.4837011,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516824510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOBCH,I,157335,39.3344201,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516824510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GSEBCO,I,124980,56.6213771,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516837210,Electronics and Telecommunication Engg,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,202353,2.0436563,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516837210,Electronics and Telecommunication Engg,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,LOPENH,I,201591,3.0019522,Faizpur
Round 3,5168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",516837210,Electronics and Telecommunication Engg,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,187024,17.2365618,Faizpur
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516919110,Civil Engineering,Un-Aided,,HU-to-HU,GOPENH,I,197784,7.1923077,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516919110,Civil Engineering,Un-Aided,,HU-to-HU,LOPENH,I,184000,19.7061157,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516919110,Civil Engineering,Un-Aided,,OHU-to-OHU,GOPENH,I,175431,25.968356,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516919110,Civil Engineering,Un-Aided,,State Level,GOPENH,I,197874,7.1701886,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,HU-to-HU,GOPENH,I,155184,39.902473,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,HU-to-HU,GSTH,I,190579,14.0584844,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,HU-to-HU,GNT1H,I,178243,24.7167509,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,HU-to-HU,GNT2H,I,158239,38.7925588,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,OHU-to-OHU,GOPENO,I,110095,63.2914656,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,OHU-to-OHU,GSCO,I,195372,9.6906054,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,OHU-to-OHU,GSTO,I,121772,57.8195751,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,HU-to-HU,GVJO,I,188014,16.4425946,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,HU-to-HU,GNT1O,I,193372,11.5879038,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,HU-to-HU,GNT2O,I,107975,63.8244514,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,Un-Aided,,State Level,GVJO,I,138896,49.4020979,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516929310,Electrical Engineering,Un-Aided,,HU-to-HU,GOPENH,I,202641,1.5960564,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516929310,Electrical Engineering,Un-Aided,,HU-to-HU,LOPENH,I,194709,10.4152841,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516937210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GOPENH,I,179260,23.4132019,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516937210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GSCH,I,183819,19.7061157,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516937210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GNT2H,I,199145,5.7167832,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516937210,Electronics and Telecommunication Engg,Un-Aided,,OHU-to-OHU,GOPENH,I,106487,64.713186,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516937210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GSCO,I,192720,11.9485358,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516937210,Electronics and Telecommunication Engg,Un-Aided,,State Level,GSCO,I,189257,15.4365886,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516961210,Mechanical Engineering,Un-Aided,,HU-to-HU,GSCH,I,187045,17.2365618,Dist Dhule
Round 3,5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516961210,Mechanical Engineering,Un-Aided,,HU-to-HU,GOBCH,I,185030,19.0847282,Dist Dhule
Round 3,5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517019110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,Autonomous Institute,State Level,GOPENS,I,164477,34.896751,Bhusawal
Round 3,5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517024210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,Autonomous Institute,State Level,GOPENS,I,125564,56.2929777,Bhusawal
Round 3,5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517024210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,Autonomous Institute,State Level,LOPENS,I,110377,63.2914656,Bhusawal
Round 3,5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Hindi,Autonomous Institute,State Level,GOPENS,I,165061,33.465035,Bhusawal
Round 3,5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Hindi,Autonomous Institute,State Level,LOPENS,I,167020,32.3446384,Bhusawal
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,135312,51.1762787,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GSCH,I,192217,12.5776664,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GSTH,I,151149,42.9247346,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GVJH,I,138407,49.6043895,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOBCH,I,199143,5.7167832,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOPENH,II,198173,6.9235509,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOPENO,I,138220,49.7291102,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GSCO,I,148115,43.9154166,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOBCO,I,145663,45.9245973,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GSEBCO,I,166749,32.4837011,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,LOPENO,I,134216,51.7009371,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",State Level,GOPENO,I,191427,13.3124347,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,126307,55.6405756,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GSTH,I,152939,41.7471281,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GVJH,I,114239,61.1295449,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,LOPENH,I,130040,54.0903901,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOPENO,I,137676,50.3223138,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GSTO,I,103256,66.1695365,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",State Level,TFWS,I,89559,71.5562808,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",State Level,EWS,I,176122,25.7272727,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517129310,Electrical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,192582,12.3781915,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517129310,Electrical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GSEBCH,I,161791,35.9909439,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517129310,Electrical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,LOPENH,I,191027,13.6137728,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517129310,Electrical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOPENO,I,181343,22.035802,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517129310,Electrical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOBCO,I,202150,2.3662516,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517129310,Electrical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,LNT2O,I,148756,43.74434,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517137210,Electronics and Telecommunication Engg,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,156540,39.5742169,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517137210,Electronics and Telecommunication Engg,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GNT2H,I,176808,25.4595013,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517137210,Electronics and Telecommunication Engg,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOPENO,I,126521,55.6405756,Jalgaon
